source	source_id	source_site_name	site_name	latitude	longitude	phase	phase_description	phase_code	age_start	age_end	taxon_source	n	prop	reference	taxon	genus	family	crop_type	grass_type	legume_type	wood	age_mid	period
ORIGINS	113147–113147	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Salsola kali	3	0.005338078291814947	RiehlEtal2013	Salsola kali	Salsola	Amaranthaceae	Wild	NA	NA	NA	10950	PPNA
ORIGINS	113159–113159	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Scirpus	5	0.008896797153024912	RiehlEtal2013	Scirpus sp.	Scirpus	Cyperaceae	Wild	NA	NA	NA	10950	PPNA
ORIGINS	113156–113156	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Silene	4	0.0071174377224199285	RiehlEtal2013	Silene sp.	Silene	Caryophillaceae	Wild	NA	NA	NA	10950	PPNA
ORIGINS	113148–113148	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Suaeda	2	0.0035587188612099642	RiehlEtal2013	Suaeda sp.	Suaeda	Amaranthaceae	Wild	NA	NA	NA	10950	PPNA
ORIGINS	113181–113181	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Taeniatherum caput-medusae/crinitum	3	0.005338078291814947	RiehlEtal2013	Taeniatherum sp.	Taeniatherum	Poaceae	Wild	Large/medium-seeded	NA	NA	10950	PPNA
ORIGINS	113165–113165	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Trigonella	71	0.12633451957295375	RiehlEtal2013	Trigonella sp.	Trigonella	Fabaceae	Wild	NA	Small-seeded	NA	10950	PPNA
ORIGINS	113183–113183	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Triticum	4	0.0071174377224199285	RiehlEtal2013	Triticum sp.	Triticum	Poaceae	NA	Large/medium-seeded	NA	NA	10950	PPNA
ORIGINS	113182–113182	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon X	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-X	11050	10850	Triticum boeoticum/dicoccoides	9	0.01601423487544484	RiehlEtal2013	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	10950	PPNA
ORIGINS	113245–113245	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Adonis	2	3.991219317501497e-4	RiehlEtal2013	Adonis sp.	Adonis	Ranunculaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113218–113219	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Aegilops	549	0.10955897026541608	RiehlEtal2013;RiehlEtal2013	Aegilops sp.	Aegilops	Poaceae	Wild	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113194–113194	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Alyssum	1	1.9956096587507485e-4	RiehlEtal2013	Alyssum sp.	Alyssum	Brassicaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113200–113200	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Amaranthaceae	5	9.97804829375374e-4	RiehlEtal2013	NA	NA	Amaranthaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113184–113184	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Amaranthus	1	1.9956096587507485e-4	RiehlEtal2013	Amaranthus sp.	Amaranthus	Amaranthaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113191–113191	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Arnebia	2	3.991219317501497e-4	RiehlEtal2013	Arnebia sp.	Arnebia	Boraginaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113189–113189	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Asteraceae	2	3.991219317501497e-4	RiehlEtal2013	NA	NA	Asteraceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113204–113204	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Astragalus	688	0.1372979445220515	RiehlEtal2013	Astragalus sp.	Astragalus	Fabaceae	Wild	NA	Small-seeded	NA	11150	PPNA
ORIGINS	113185–113185	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Atriplex prostrata	7	0.0013969267611255239	RiehlEtal2013	Atriplex prostrata	Atriplex	Chenopodiaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113221–113221	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Avena fatua	54	0.010776292157254041	RiehlEtal2013	Avena fatua	Avena	Poaceae	Wild	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113202–113202	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Bolboschoenus maritimus	22	0.004390341249251646	RiehlEtal2013	Bolboschoenus maritimus	Bolboschoenus	Cyperaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113223–113223	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Brachypodium/Bromus	5	9.97804829375374e-4	RiehlEtal2013	NA	NA	Poaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113195–113195	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Brassicaceae	64	0.01277190181600479	RiehlEtal2013	NA	NA	Brassicaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113222–113222	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Bromus	13	0.002594292556375973	RiehlEtal2013	Bromus sp.	Bromus	Poaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113193–113193	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Buglossoides arvensis	1	1.9956096587507485e-4	RiehlEtal2013	Buglossoides arvensis	Buglossoides	Boraginaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113197–113197	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Caryophyllaceae	55	0.010975853123129115	RiehlEtal2013	NA	NA	Caryophyllaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113190–113190	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Centaurea	12	0.002394731590500898	RiehlEtal2013	Centaurea sp.	Centaurea	Asteraceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113244–113244	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Cereal indeterminate	1	1.9956096587507485e-4	RiehlEtal2013	NA	NA	Poaceae	Other crop	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113201–113201	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Chenopodium	4	7.982438635002994e-4	RiehlEtal2013	Chenopodium sp.	Chenopodium	Chenopodiaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113206–113206	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Coronilla	8	0.0015964877270005988	RiehlEtal2013	Coronilla sp.	Coronilla	Fabaceae	Wild	NA	Small-seeded	NA	11150	PPNA
ORIGINS	113207–113208	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Fabaceae	511	0.10197565356216325	RiehlEtal2013;RiehlEtal2013	NA	NA	Fabaceae	Wild	NA	Inteterminate	NA	11150	PPNA
ORIGINS	113246–113246	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Galium	23	0.004589902215126721	RiehlEtal2013	Galium sp.	Galium	Rubiaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113198–113198	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Gypsophila	28	0.0055877070445020955	RiehlEtal2013	Gypsophila sp.	Gypsophila	Caryophillaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113192–113192	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Heliotropium	30	0.005986828976252245	RiehlEtal2013	Heliotropium sp.	Heliotropium	Boraginaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113224–113227	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Hordeum spontaneum	380	0.07583316703252843	RiehlEtal2013;RiehlEtal2013	Hordeum spontaneum	Hordeum	Poaceae	Founder crop	NA	NA	NA	11150	PPNA
ORIGINS	113225–113226	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Hordeum vulgare/spontaneum	224	0.044701656356016764	RiehlEtal2013;RiehlEtal2013	Hordeum sp.	Hordeum	Poaceae	Founder crop	NA	NA	NA	11150	PPNA
ORIGINS	113220–113220	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Hordeum/Aegilops	1	1.9956096587507485e-4	RiehlEtal2013	NA	NA	Poaceae	Wild	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113215–113215	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Lamiaceae	1	1.9956096587507485e-4	RiehlEtal2013	NA	NA	Lamiaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113205–113205	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Lathyrus	3	5.986828976252245e-4	RiehlEtal2013	Lathyrus sp.	Lathyrus	Fabaceae	Wild	NA	Large/medium-seeded	NA	11150	PPNA
ORIGINS	113211–113211	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Lens	78	0.015565755338255837	RiehlEtal2013	Lens sp.	Lens	Fabaceae	Founder crop	NA	NA	NA	11150	PPNA
ORIGINS	113196–113196	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Lepidium/Sisymbrium	1	1.9956096587507485e-4	RiehlEtal2013	NA	NA	Brassicaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113217–113217	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Malva	65	0.012971462781879864	RiehlEtal2013	Malva sp.	Malva	Malvaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113213–113213	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Medicago	52	0.010377170225503891	RiehlEtal2013	Medicago sp.	Medicago	Fabaceae	Wild	NA	Small-seeded	NA	11150	PPNA
ORIGINS	113212–113212	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Medicago radiata	13	0.002594292556375973	RiehlEtal2013	Medicago radiata	Medicago	Fabaceae	Wild	NA	Small-seeded	NA	11150	PPNA
ORIGINS	113216–113216	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Muscari/Ornithogalum	15	0.0029934144881261227	RiehlEtal2013	NA	NA	Asparagaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113228–113228	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Phalaris	89	0.01776092596288166	RiehlEtal2013	Phalaris sp.	Phalaris	Poaceae	Wild	Small-seeded	NA	NA	11150	PPNA
ORIGINS	113229–113229	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Phleum	3	5.986828976252245e-4	RiehlEtal2013	Phleum sp.	Phleum	Poaceae	Wild	Small-seeded	NA	NA	11150	PPNA
ORIGINS	113188–113188	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Pistacia	119	0.023747754939133905	RiehlEtal2013	Pistacia sp.	Pistacia	Anacardiaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113209–113209	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Pisum/Vicia/Lathyrus	37	0.007383755737377769	RiehlEtal2013	NA	NA	Fabaceae	Wild	NA	Large/medium-seeded	NA	11150	PPNA
ORIGINS	113231–113233	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Poaceae	601	0.11993614049091998	RiehlEtal2013;RiehlEtal2013;RiehlEtal2013	NA	NA	Poaceae	NA	Indeterminate	NA	NA	11150	PPNA
ORIGINS	113230–113230	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Poaceae (small-seeded)	13	0.002594292556375973	RiehlEtal2013	NA	NA	Poaceae	NA	Small-seeded	NA	NA	11150	PPNA
ORIGINS	113186–113186	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Salsola kali	13	0.002594292556375973	RiehlEtal2013	Salsola kali	Salsola	Amaranthaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113203–113203	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Scirpus	23	0.004589902215126721	RiehlEtal2013	Scirpus sp.	Scirpus	Cyperaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113234–113234	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Secale	13	0.002594292556375973	RiehlEtal2013	Secale sp.	Secale	Poaceae	Other crop	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113199–113199	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Silene	71	0.014168828577130314	RiehlEtal2013	Silene sp.	Silene	Caryophillaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113235–113235	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Stipa	3	5.986828976252245e-4	RiehlEtal2013	Stipa sp.	Stipa	Poaceae	Wild	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113187–113187	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Suaeda	22	0.004390341249251646	RiehlEtal2013	Suaeda sp.	Suaeda	Amaranthaceae	Wild	NA	NA	NA	11150	PPNA
ORIGINS	113236–113237	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Taeniatherum caput-medusae/crinitum	52	0.010377170225503891	RiehlEtal2013;RiehlEtal2013	Taeniatherum sp.	Taeniatherum	Poaceae	Wild	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113214–113214	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Trigonella	860	0.17162243065256436	RiehlEtal2013	Trigonella sp.	Trigonella	Fabaceae	Wild	NA	Small-seeded	NA	11150	PPNA
ORIGINS	113243–113243	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Triticum	64	0.01277190181600479	RiehlEtal2013	Triticum sp.	Triticum	Poaceae	NA	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113242–113242	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Triticum aestivum/durum	2	3.991219317501497e-4	RiehlEtal2013	Triticum sp.	Triticum	Poaceae	NA	Large/medium-seeded	NA	NA	11150	PPNA
ORIGINS	113240–113240	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Triticum boeoticum	10	0.001995609658750748	RiehlEtal2013	Triticum boeoticum	Triticum	Poaceae	Founder crop	NA	NA	NA	11150	PPNA
ORIGINS	113238–113239	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Triticum boeoticum/dicoccoides	9	0.0017960486928756735	RiehlEtal2013;RiehlEtal2013	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	11150	PPNA
ORIGINS	113241–113241	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Triticum monococcum/boeoticum	26	0.005188585112751946	RiehlEtal2013	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	11150	PPNA
ORIGINS	113210–113210	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	Vicia/Lathyrus	35	0.006984633805627619	RiehlEtal2013	NA	NA	Fabaceae	Wild	NA	Large/medium-seeded	NA	11150	PPNA
ORIGINS	113247–113247	Chogha Golan	Chogha Golan	33.41	46.26	Archaeological horizon XI	The PPNA/EPPNB period - spread across 11054 +/- 129 cal BP (XI, X, IX)	CHGO-XI	11250	11050	NA	25	0.004989024146876871	RiehlEtal2013	NA	NA	NA	NA	NA	NA	NA	11150	PPNA
ORIGINS	25076–25091	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Aegilops	50	0.08635578583765112	RiehlEtal2011;RiehlEtal2011;RiehlEtal2011;RiehlEtal2011	Aegilops sp.	Aegilops	Poaceae	Wild	Large/medium-seeded	NA	NA	10000	MPPNB
ORIGINS	25080–25081	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Cereal indeterminate	14	0.024179620034542316	RiehlEtal2011;RiehlEtal2011	NA	NA	Poaceae	Other crop	Large/medium-seeded	NA	NA	10000	MPPNB
ORIGINS	25085–25085	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Galium	78	0.13471502590673576	RiehlEtal2011	Galium sp.	Galium	Rubiaceae	Wild	NA	NA	NA	10000	MPPNB
ORIGINS	25078–25093	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Hordeum spontaneum	43	0.07426597582037997	RiehlEtal2011;RiehlEtal2011;RiehlEtal2011;RiehlEtal2011	Hordeum spontaneum	Hordeum	Poaceae	Founder crop	NA	NA	NA	10000	MPPNB
ORIGINS	25073–25087	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Lathyrus	25	0.04317789291882556	RiehlEtal2011;RiehlEtal2011	Lathyrus sp.	Lathyrus	Fabaceae	Wild	NA	Large/medium-seeded	NA	10000	MPPNB
ORIGINS	25074–25088	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Lens	26	0.044905008635578586	RiehlEtal2011;RiehlEtal2011	Lens sp.	Lens	Fabaceae	Founder crop	NA	NA	NA	10000	MPPNB
ORIGINS	25094–25097	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Poaceae	87	0.15025906735751296	RiehlEtal2011;RiehlEtal2011;RiehlEtal2011;RiehlEtal2011	NA	NA	Poaceae	NA	Indeterminate	NA	NA	10000	MPPNB
ORIGINS	25082–25082	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Poaceae (small-seeded)	8	0.013816925734024179	RiehlEtal2011	NA	NA	Poaceae	NA	Small-seeded	NA	NA	10000	MPPNB
ORIGINS	25071–25084	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Silene	76	0.13126079447322972	RiehlEtal2011;RiehlEtal2011	Silene sp.	Silene	Caryophillaceae	Wild	NA	NA	NA	10000	MPPNB
ORIGINS	25072–25086	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	SSLEG	76	0.13126079447322972	RiehlEtal2011;RiehlEtal2011	NA	NA	Fabaceae	Wild	NA	Small-seeded	NA	10000	MPPNB
ORIGINS	25083–25083	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Triticum	1	0.0017271157167530224	RiehlEtal2011	Triticum sp.	Triticum	Poaceae	NA	Large/medium-seeded	NA	NA	10000	MPPNB
ORIGINS	25098–25098	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Triticum boeoticum/diccocoides/monococcum/dicoccum	30	0.05181347150259067	RiehlEtal2011	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	10000	MPPNB
ORIGINS	25075–25089	Chia Sabz	East Chia Sabz	33.29	47.2	PPNB	Pre-pottery Neolithic occupation	CHSA-PPNB	10450	9550	Vicia/Lathyrus	65	0.11226252158894647	RiehlEtal2011;RiehlEtal2011	NA	NA	Fabaceae	Wild	NA	Large/medium-seeded	NA	10000	MPPNB
